,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
245,IPGP,210.98,-0.0925981678207389,0.03571428571428572,-0.0567775393419171,0.14285714285714288,0.02223944958573576,0.6884920634920636,0.0366039404510391,0.8630952380952381,-56.487877946294844,0.3035714285714286,0.4067460317460318
246,IQV,245.42,0.36110032721424207,0.9305555555555556,0.11920831813206853,0.873015873015873,0.0329776711492728,0.7380952380952381,0.008216251745953496,0.6805555555555556,-59.79801040139112,0.21428571428571427,0.6873015873015873
247,IR,48.96,0.12319339298004123,0.42460317460317465,-0.03924646781789639,0.21428571428571427,-0.014492753623188383,0.42857142857142855,0.021063607924921752,0.7777777777777777,-55.68605651221035,0.33134920634920634,0.4353174603174603
248,IRM,43.17,0.2921281053576775,0.8273809523809524,0.07281312127236579,0.7400793650793651,0.002554575011611691,0.5674603174603174,-0.06740116655865193,0.047619047619047616,-43.490678879393485,0.8134920634920636,0.5992063492063493
249,ISRG,908.58,0.1802652602590251,0.5793650793650794,0.01929592317530127,0.5218253968253969,0.09073229291716692,0.9285714285714286,0.05124437399483979,0.9226190476190476,-72.27507997625982,0.03571428571428572,0.5976190476190476
250,IT,242.01,0.5411704769789212,0.9761904761904762,0.25056841670111607,0.9722222222222223,0.0379122528627182,0.7599206349206349,0.0389370653387138,0.873015873015873,-68.48086575502693,0.07539682539682539,0.7313492063492063
251,ITW,222.93,0.11638038960388607,0.4067460317460318,-0.0171934929242164,0.32142857142857145,-0.034517106972715456,0.26785714285714285,-0.042191192266380205,0.16666666666666669,-37.02098355629011,0.9523809523809524,0.42301587301587307
252,IVZ,27.41,0.3089780324737344,0.8531746031746031,0.04022770398481968,0.6309523809523809,-0.03655536028119505,0.24404761904761904,-0.06482429205049467,0.04960317460317461,-48.196802490622524,0.6488095238095238,0.4853174603174603
253,J,136.9,0.25815641944674206,0.757936507936508,0.009959424566580555,0.4801587301587302,-0.02631578947368413,0.32539682539682535,-0.022701313535122832,0.3392857142857143,-49.92385400570211,0.5654761904761905,0.4936507936507937
254,JBHT,162.01,0.1286749338163578,0.4404761904761905,-0.028600551624895134,0.27182539682539686,-0.05928463593078625,0.12301587301587302,-0.019606656580938027,0.376984126984127,-44.32934736393285,0.7837301587301587,0.39920634920634923
255,JCI,67.09,0.33247269116186695,0.882936507936508,0.08419521654815773,0.7857142857142857,0.012373623057190395,0.628968253968254,0.0005965697240865959,0.6091269841269841,-56.55481213095437,0.30158730158730157,0.6416666666666666
256,JKHY,166.59,0.07567637373280815,0.3115079365079365,0.003191617487655071,0.4444444444444444,0.07124943733521968,0.8908730158730158,0.02472780955895928,0.7976190476190476,-64.57538671113453,0.11706349206349205,0.5123015873015873
257,JNJ,164.21,-0.03677850774284363,0.09126984126984126,-0.0145823331733076,0.33134920634920634,-0.028573118788452343,0.31547619047619047,-0.004546556741028128,0.5654761904761905,-46.26531904818723,0.7063492063492063,0.40198412698412694
